Event	ID	Name			Wwise Object Path	Notes
	157913122	int_portal_dragger_flip_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A2\{A2A59F0B-8868-67AE-22BF-DD9457F9385B}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Interactions\portals\int_portal_fishy_rotator_chunk2_portaling\int_portal_dragger_flip\int_portal_dragger_flip_02		62309
	158020048	cymbal_boom_end_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D7\{D76B22F6-F84D-C410-5B28-C35F63EA2F8F}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Physical Layers\int_rotator_phsical_cymbal\int_rotator_phsical_cymbal_boom_end\cymbal_boom_end_03		70046
	159018182	fs_child_stairs_default_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\BE\{BEC00C9E-C1D7-96DC-48FE-70F8C3A872F6}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\Nomad\fs_nomad_stairs_down\fs_nomad_stairs_default\fs_child_stairs_default_03		3753
	159421214	ui_nav_ping_minipuzzle_dreaming_08	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\5F\{5F349B36-B05D-BA17-F8A0-DF4ADA450921}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Mini Puzzles\Custom Nav Pings\ui_nav_ping_minipuzzle_dreaming\ui_nav_ping_minipuzzle_dreaming_08		89614
	160214014	fs_mother_walk_wheat_wash_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\26\{2652947E-B9B2-9070-A7ED-9B74F2936A18}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Mother\fs_mother_walk\fs_mother_walk_wheat_rustle\fs_mother_walk_wheat_rustle\fs_mother_walk_wheat_wash_03		14030
	160270355	lvl_dreambubble_open_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\88\{885BAD52-2B32-BB61-AE80-14A8933E3B66}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Mini Puzzles\Level Events\lvl_dreambubble_open\lvl_dreambubble_open_04		48518
	161328816	int_waterraise_tonal_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C8\{C8B03BE3-DAFB-3474-92DA-CF0F4FB41A36}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Interactions\chunk2\int_sunken_waterraise\int_waterraise_tonal_02		80626
	161558818	int_rotator_step_test_01_voice4	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\62\{6293E569-08D2-DB1E-00C6-A007A3DEF0D8}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Interactable_tests\Rotators\Rotator_Step_tests\int_rotator_step_test_01\int_rotator_step_test_01_voice4		84750
	161703169	nav_wheat_chimes_06	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\1C\{1CE123E0-D520-4174-67EF-12E3729E5F3D}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Custom Nav Pings\nav_wheat_geo_surface\nav_wheat_chimes\nav_wheat_chimes_06		26052
	161864680	Abstract-bell-step-tone-b-4	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\87\{878AC438-833B-DBDF-AFFB-DD70823C4B44}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Level_tests\In-fish_tests\Abstract_bell_test_step_rot\abstract_bell_step\abstract_bell_step-chord-2\Abstract-bell-step-tone-b-4		35285
	162151483	hanlde_unfolding_expand	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\B4\{B4D07FF9-072A-C440-4E56-7A836C4182D9}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_04_Unfolding\Level_Act1_Unfolding\Interactions\chunk1\handle_unfolding_expand\hanlde_unfolding_expand		4440
	163710436	int_mover_physical_rocky_medium_A_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C6\{C63D5BBF-47B4-0FC6-4FCA-689F883DF89B}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Draggers\Physical Layers\int_mover_physical_rocky_medium\int_mover_physical_rocky_medium_A\int_mover_physical_rocky_medium_A_01		27820
	164259042	totem_move_loop_midlayer_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\3F\{3FBE1E35-15AE-C313-C860-F764C6702F0A}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\MV2 Totem\totem_move_loop_midlayer\totem_move_loop_midlayer_03		23847
	164401388	int_rotator_physical_rocky_debris_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\00\{00674563-1D25-8420-7A12-0E35AC27D212}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Physical Layers\int_rotator_physical_debris\int_rotator_debris_backward\int_rotator_physical_rocky_debris_02		122923
	164937204	int_dragger_default_forward_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\FA\{FADD3CDA-FF51-B4CC-EDB1-09131410E89E}.wem		\Actor-Mixer Hierarchy\Sandbox_Todd\Mover Override\int_dragger_default_paramtest\int_dragger_default_forward\int_dragger_default_forward_04		23711
	165688766	button_sailing_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\5D\{5DAD0A8E-0B0C-F6B4-9F63-9C137BDC6DE6}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_03_Sailing\Chapter_03_Sailing\Level Events\lvl_sailing_boatem_reveal\button_sailing_03		40116
	166772006	int_reflections_release_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\9A\{9AB8D0C1-466E-CE9D-307E-220395180BE9}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_12_Reflections\Relections\Interactions\int_reflections_release\int_reflections_release_03		6065
	167705770	int_portal_dragger_normal_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\B7\{B7582600-6FD1-9866-DA61-069476255EF4}.wem		\Actor-Mixer Hierarchy\Sandbox_Todd\Level Sandbox\Portals_Test\int_portal_dragger_test\int_portal_dragger_portaling\int_portal_dragger_normal_02		24352
	169166988	dragger_gentle_swish_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\59\{5908E91B-E52C-9243-36B5-FB20631EE4DE}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Draggers\Nature Layers\int_mover_water_swish\dragger_gentle_swish_01		207599
	169471385	mover_ch11_windchimes	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\88\{886AED98-1728-3059-F830-C65A589CB51F}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_11_GardenOfLife\Garden of Life\Interactions\mover_ch11_lapping_amb_right\mover_ch11_windchimes		245869
	169664168	int_dragger_03_unfolding_piano_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\F5\{F5CC6EBC-A884-9F2A-CD98-7FBB45B5E71D}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_04_Unfolding\Level_Act1_Unfolding\Interactions\chunk2\int_dragger_cubes_02_particles\int_dragger_cubes_02_reversed\int_dragger_cubes_02_piano\int_dragger_03_unfolding_piano_01		29042
	171047968	int_reflections_grab_05	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D8\{D84DFC76-C1B6-246E-347B-6F1E85EF969B}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_12_Reflections\Relections\Interactions\int_reflections_grab\int_reflections_grab_05		8395
	171228676	fs_child_walk_default_11	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\59\{59C2D847-DB3F-E4EA-B624-DCF7D244D392}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\Nomad\fs_nomad_walk\fs_nomad_walk_default\fs_child_walk_default_11		1457
	171560575	lvl_sunken_post_title_extra	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\6F\{6FCFD432-EFFA-B28F-8B44-191C75B19661}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Level Events\lvl_sunken_post_title\lvl_sunken_post_title_extra		205038
	171727986	solidago_fieldrustle2	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E6\{E6DA4009-9376-5800-8526-4D535970F272}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Chunkjam\solidago\Interactions\rustling\dragger_rustling2\solidago_fieldrustle2		43915
	174570585	mandala_draw_sacredlight_radial_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\93\{933C057F-EC6A-E150-A62D-06AAAF8FE2A4}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Mandala\Mandala\mandala_draw_radial_layer\mandala_draw_sacredlight_radial_redmoon\mandala_draw_sacredlight_radial_01		112224
	175746212	dragger_doortowall_tonal_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\3C\{3C8329F7-80A9-2AAF-0AAC-3D776E4F8767}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Misc\LucieV1_belltower\Interactions\dragger_DoorToWall_tonal\dragger_doortowall_tonal_02		77280
	176238381	int_mover_tonal_shimmer_A_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\CF\{CF16490B-2B72-5A50-6C79-B2248F46DB64}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_tonal_shimmer\int_mover_tonal_shimmer_A_04		44629
	177649275	Abstract-bell-arp2	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\5B\{5BE3673B-F801-5571-4652-682846492DEF}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Level_tests\In-fish_tests\rotator_abstract-bell_arps\Abstract-bell-arp2		137940
	177784347	trumpetz	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\2C\{2CBDDF32-32B3-507E-BA26-AB4F736398DE}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Animation_Tests\trumpetz		511170
	177854524	ui_storyteller_newbee_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A3\{A390D36A-4E81-9CAD-CBC9-4F622260E291}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Storyteller\ui_storyteller_continue_newbees\newbee_04\ui_storyteller_newbee_04		20535
	178929033	amb_village_open_flower_sparkle	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\CB\{CBF7CF94-A741-1DCF-866C-27C325BF5AAC}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Village\Ambient + Music\amb_village_open_flower_sparkle		413172
	179591837	int_mover_musicbox_tonal_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\96\{9615844E-3919-09B6-1EEC-02970E1F81B3}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk_03\int_mover_musicbox_tonal\int_mover_musicbox_tonal\int_mover_musicbox_tonal_04		9812
	180667483	fs_mother_stairs_default_07	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\9C\{9C65F9B8-A6D5-8CB9-A8E2-F88DEA2B07F7}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\MAIN\fs_main_stairs_down\fs_main_stairs_default\fs_mother_stairs_default_07		3197
	181399241	int_rotator_physical_rocky_debris_reversed	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\27\{27FF329A-7000-6A08-F911-0BC56D0247CD}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_physical_debris\int_rotator_debris_backward\int_rotator_physical_rocky_debris_reversed		119561
	181927612	fs_mother_walk_default_07	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E3\{E3042F60-9550-329F-63B7-5D207AA1297F}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\ChildAdult\fs_childadult_walk\fs_childadult_walk_default\fs_mother_walk_default_07		2385
	182449847	sailing_boat_sound_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\97\{977DCBE5-3C6C-BD5E-1DCC-7315E03EA207}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Interactable_tests\Sailing\sailing_boat_test_02_movement\sailing_boat_sound_02		297267
	182612207	floor_button_tone_rescue_01_failsafe_oneshot	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\98\{9854E5BB-FAC6-99BD-9734-3F65E35450F3}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Interactions\family_rescue\floor_buttons\floor_button_tone_rescue_01_failsafe_oneshot		34276
	182710136	mus_village_character_instrument_shaker	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\09\{09684560-50DE-723F-30B4-7422FD241ED6}.wem		\Interactive Music Hierarchy\Default Work Unit\Music_Village\mus_village_playswitch_diegetic\mus_village\mus_village_diegetic\mus_village_character_instrument_shaker		545726
	183866228	ui_pause_menu_back	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\63\{6366D66A-F04C-6895-1947-646BA1EC1B79}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Pause Menu\ui_pause_menu_back		21627
	183962197	solidago_fieldrustle2_2	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\18\{18553D1A-3512-9F46-A016-504551AA23EE}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Chunkjam\solidago\Interactions\rustling\dragger_rustling2\solidago_fieldrustle2_2		42012
	184495484	Abstract-bell-step-tone-a-2	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\78\{78005C4F-AC10-F9F0-DC63-EDF66349E826}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Level_tests\In-fish_tests\Abstract_bell_test_step_rot\abstract_bell_step\abstract_bell_step-chord-1\Abstract-bell-step-tone-a-2		71149
	184699874	lvl_village_boatem_leaves_bell	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\B5\{B56A4228-7E7F-A9E6-B953-4D94EDEF7216}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Village\Level Events\lvl_village_boatem_leaves_bell		63679
	185983286	int_dragger_sailing_pos_surge_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\5E\{5E3C74E2-65BA-5476-9EA4-1A07C0EDAB9B}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_03_Sailing\Chapter_03_Sailing\Interactions\chunk_01\int_dragger_sailing_pad_b\int_dragger_sailing_pos_surge_01		57576
	186532817	int_rotator_chunk1_waves	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\6D\{6D9F86DF-FF8E-2FE5-9E22-8C73FBA47C11}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Interactions\chunk1\int_rotator_sunken_chunk1_waves\int_rotator_chunk1_waves		242101
	188222776	fs_mother_walk_default_15	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\40\{405A3FF4-BC5B-6F54-732F-C264CABD4DDF}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Father\fs_father_walk\fs_childadult_walk_default\fs_mother_walk_default_15		2387
	188341678	totem_move_loop_default_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D5\{D5827F09-FB60-7387-5F83-2E6A86C6A0F1}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\MV2 Totem\totem_move_loop_default\totem_move_loop_default_03		26437
	188713536	int_mover_tonal_shimmer_A_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\75\{754681A3-EE34-89D2-8F6D-C0F98760CDE2}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Tonal Layers\int_rotator_tonal_shimmer\int_mover_tonal_shimmer_A_01		44912
	189866670	ui_storyteller_villagers_default_chime_1	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\A2\{A2AB7D03-97CC-E56F-3158-5EF9160BF123}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_UI_Sounds\Storyteller\ui_storyteller_continue_villager_default\a\ui_storyteller_villagers_default_chime_1		31915
	190542182	nav_wheat_mbira_01b	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D8\{D83A3D69-A850-4CD7-5F84-D524F4D03D8A}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Custom Nav Pings\nav_wheat_geo_surface\nav_wheat_hang\nav_wheat_mbira_01\nav_wheat_mbira_01b		24317
	191954007	int_mover_nomad_dream_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\B9\{B95CBC4E-8887-88FF-F65B-8B6FD7EE237D}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_01\Mini Puzzles\Interactions\int_mover_nomad_dream\int_mover_nomad_dream_03		68981
	193762697	mus_portals_extra_layers_bubblebath	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\BE\{BE015A85-8861-4BAE-EB6E-D46D7F75DBAE}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Ambient + Music\portal\mus_portal_fishy_chunk3\mus_portal_fishy_blend_4\mus_portals_extra_layers_bubblebath		41008
	194060501	int_mover_splines_fiddlesticks	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\4F\{4F1224AF-2851-C1F2-0FF5-B02CB2ADB8FA}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk01\int_mover_folklorica\int_mover_folklorica\int_mover_splines_fiddlesticks		205021
	194414574	Soundseed Grain	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\F7\{F798FA6E-8B71-3A85-FDA4-22BBD5ACF4D5}.wem	SoundSeed Grain (Custom)	\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_05_RedMoon\Level_Act2_RedMoon\Interactions\int_redmoon_tonal_bell_grain\int_redmoon_tonal_bell_grain_03\Soundseed Grain		55396
	194442163	fs_walk_default_A_16	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\0F\{0FCED701-B5FE-CA09-D0D0-AE86546C52C8}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\x_MV2_Legacy\Mother\fs_mother_walk\fs_mother_walk_default\fs_walk_default_A_16		2891
	195215029	totem_move_loop_start_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\93\{938B51CD-E652-3858-A689-12706E59DB39}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\MV2 Totem\totem_move_loop_start\totem_move_loop_start_03		3641
	196545716	int_portals_notch_popz_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\94\{94561104-312D-A5C7-F887-1FBF917088F9}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_07_Rescue\Level_Act2_Rescue\Interactions\portals\int_portal_rotator_chunk2\int_portal_test_rotator_notes\int_portal_notch_popz\int_portals_notch_popz_04		4968
	197195815	int_wheat_cube_crazy_rot_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\9C\{9C7DB6F5-090B-EE8C-7B8A-06E6AA843E92}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Interactions\chunk2\int_rotator_wheat_crazy\int_wheat_cube_crazy_rot_04		38777
	197956597	int_splines_chunk1_tremdrag_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C7\{C7E45F65-FF96-5640-09A1-819A2C19E27C}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk01\int_mover_splines_tremdrag_root\int_splines_chunk1_tremdrag_01		121093
	199118423	spray_test_3	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\7A\{7A9470EB-9FDC-D3CF-FD18-BEC4533C5928}.wem		\Actor-Mixer Hierarchy\Sandbox_Lucie\Interactable_tests\Sailing\sailing_boat_test_01_zen\sailing_turn_01\spray_test_3		54080
	199641892	int_reflections_release_05	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\02\{02B5DC9D-D27E-E766-0290-BAD4FAC6FDBE}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_12_Reflections\Relections\Interactions\int_reflections_release\int_reflections_release_05		6643
	200450097	lvl_splines_mobius_outro	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\1D\{1DE14DD7-F2B3-0A7F-F8ED-40F21B71C5D7}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Level Events\chunk_02\lvl_splines_mobius_outro_chunk1_to_chunk2\lvl_splines_mobius_outro		75807
	201267900	Int_splines_mobius_stepdragon_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E6\{E65F8282-060C-6A96-28BC-F823EA6E46BF}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk_03\int_rotator_tonal_dream_step\mobius_dragon\Int_splines_mobius_stepdragon_03		75275
	201838151	int_mover_sweetener_water_low_notch_05	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\0E\{0E8AEB2E-5C11-8A5C-CB66-13583AC02B92}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Interactions\chunk1\int_mover_sweetener_water_sunken\int_mover_sweetener_water_low_notch\int_mover_sweetener_water_low_notch\int_mover_sweetener_water_low_notch_05		8673
	202376925	fs_child_stairs_default_07	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\E4\{E401D0BC-FB6D-5D75-8B33-CE8C14D21B74}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\NPCS\fs_npcs_stairs_up\fs_npcs_stairs_default\fs_child_stairs_default_07		3521
	203136683	fs_mother_walk_wheat_01	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\C4\{C49A3C58-66CB-5680-C99F-0AA032FD2A77}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Characters\Footsteps\MAIN\fs_main_walk\fs_main_walk_wheat_footsteps\fs_mother_walk_wheat\fs_mother_walk_wheat_01		8074
	204724172	sailing_swish_oneshot_04	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\FC\{FC80340F-0608-4B73-0781-21B4E450352C}.wem		\Actor-Mixer Hierarchy\MV3_Global\MV3_Boatem\Boatem\boatem_sailing\sailing_swish_oneshot\sailing_swish_oneshot_04		14723
	205087274	int_mover_sacred_geo_energy_release_03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\36\{36274558-7C74-492F-E71D-4C98F3D9842F}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Shared\Sacred Geo\Subtle Variant\int_mover_sacred_geo_energy_release\int_mover_sacred_geo_energy_release_03		17133
	205451640	mus_minipuzzle_le2_foldingworld	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\81\{8179389D-8E49-FDB3-FBF3-537C3F7570FC}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Post_Launch\Live_Update_02\Mini Puzzles\Ambient + Music\mus_minipuzzle_le2_foldingworld		576266
	205652988	coll_clunk_impact_soft_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\BF\{BFBAF950-D2E0-FC2F-0582-83D10AE178FA}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_10_Splines\Level_Name\Interactions\chunk_03\int_rotator_physical_gears_splines\int_rotator_physical_gears_end_sound\coll_clunk_impact_soft_02		17764
	205947364	Abstract-bell-test-rumble-03	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\7B\{7B701DC0-1C18-785A-7081-16AC5756E783}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_06_Sunken\Chapter_06_Sunken\Interactions\chunk3\int_mover_sunken_fishy\Abstract-bell-test-rumble-03		120617
	206584506	int_rotator_creak_test_02	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\19\{1915E710-0FB8-5BA7-4883-E2859C9488A8}.wem		\Actor-Mixer Hierarchy\Mover Audio Library\Mover Library\Rotators\Physical Layers\int_rotator_clunky_drawbridgesque\int_rotator_clunky_forward\int_rotator_test_creaky\int_rotator_creak_test_02		63887
	206905493	int_mover_impact_water_06	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\39\{39D667BC-1A3D-BD3D-8410-990E93D57B18}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_03_Sailing\Chapter_03_Sailing\Interactions\chunk_02\dockA\int_mover_dock_impact_sailing\mover_impact_water\int_mover_impact_water_06		24038
	208329441	lvl_nomad_convo_1	Y:\Desktop\Projects\Ustwo Games\MV3\REPO\mv3\mv3-wwise\.cache\D3\{D3E33262-8172-F786-5E39-CC3D9467C11A}.wem		\Actor-Mixer Hierarchy\MV3_Chapters\Chapter_09_Wheat\Level_Act3_Wheat\Level Events\lvl_nomad_reveal\lvl_nomad_convo_1		78834
